TesterID:,Maccor #1,,,,,,,,,,,,,
Channel Number:,8,,,,,,,,,,,,,
TestName:,ZW_DLG3 200cycles.000,,,,,,,,,,,,,
TestDesc:,JGNE 1C,,,,,,,,,,,,,
StartDateTime:,44663.4074358796,,,,,,,,,,,,,
Comment:,DLG 3 2 1600-1800,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,Charge,,Discharge,,,
Cycle,Test Time,AH-IN,AH-OUT,WH-IN,WH-OUT,T1_Start,T1_End,T1_Min,T1_Max,T1_Start,T1_End,T1_Min,T1_Max,Date
0,3.722238888889,2.055112032586,2.081042797318,7.953134945242,7.435892659062,35.481708526611,35.511768341064,35.421592712402,37.480609893799,35.466678619385,41.140853881836,35.466678619385,41.140853881836,44663.5625452894
1,7.275725,2.060943296627,2.060760459212,7.973980933194,7.36823446525,35.361473083496,35.451648712158,35.361473083496,37.420490264893,35.511768341064,41.067127227783,35.511768341064,41.067127227783,44663.7106182986
2,10.837111111111,2.063355938303,2.062451895933,7.983379109169,7.374296911903,35.361473083496,35.511768341064,35.301357269287,37.405460357666,35.466678619385,41.126110076904,35.466678619385,41.126110076904,44663.8590204398
3,14.395369444444,2.063291223943,2.064001971805,7.98293509948,7.378760506935,35.34644317627,35.451648712158,35.331413269043,37.495639801025,35.511768341064,41.081871032715,35.511768341064,41.081871032715,44664.0072922917
4,17.954022222222,2.063600819325,2.063451837441,7.98442548478,7.375317201653,35.211177825928,35.481708526611,35.181121826172,37.525695800781,35.451648712158,41.111362457275,35.451648712158,41.111362457275,44664.1555810069
5,21.516877777778,2.064505547078,2.063468616854,7.988129188439,7.37443950381,35.286327362061,35.496738433838,35.256271362305,37.510665893555,35.481708526611,41.067127227783,35.481708526611,41.067127227783,44664.3040440278
6,25.074305555556,2.063551640769,2.064018596085,7.984265245318,7.376159431931,35.421592712402,35.481708526611,35.406562805176,37.510665893555,35.496738433838,41.170345306396,35.496738433838,41.170345306396,44664.4522811921
7,28.633716666667,2.063918719005,2.063118616007,7.985819025698,7.372182690737,35.406562805176,35.421592712402,35.301357269287,37.510665893555,35.481708526611,41.140853881836,35.481708526611,41.155597686768,44664.6006010648
8,32.196302777778,2.064495487992,2.063310238804,7.988200249748,7.372777162077,35.421592712402,35.616973876953,35.331413269043,37.540725708008,35.436618804932,41.155597686768,35.421592712402,41.155597686768,44664.7490532292
9,35.7538,2.06319598603,2.06325870612,7.983242994927,7.376115865678,35.391532897949,35.436618804932,35.331413269043,37.510665893555,35.616973876953,40.270854949951,35.616973876953,40.270854949951,44664.9033713773
10,39.315044444444,2.06355713444,2.062726880886,7.984558898965,7.37056981578,35.361473083496,35.466678619385,35.316387176514,37.525695800781,35.436618804932,41.067127227783,35.436618804932,41.067127227783,44665.0517033218
11,42.876175,2.063763508049,2.062868490968,7.985413403027,7.37067680448,35.406562805176,35.406562805176,35.316387176514,37.525695800781,35.466678619385,41.140853881836,35.466678619385,41.140853881836,44665.2000939699
