TesterID:,Maccor #1,,,,,,,,,,,,,
Channel Number:,6,,,,,,,,,,,,,
TestName:,ZW_DMEGC26 200cycles.000,,,,,,,,,,,,,
TestDesc:,JGNE 1C,,,,,,,,,,,,,
StartDateTime:,44434.4981649421,,,,,,,,,,,,,
Comment:,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,Charge,,Discharge,,,
Cycle,Test Time,AH-IN,AH-OUT,WH-IN,WH-OUT,T1_Start,T1_End,T1_Min,T1_Max,T1_Start,T1_End,T1_Min,T1_Max,Date
0,4.124772222222,2.34077692624,2.364262645491,8.905328578607,8.394585121287,36.24938583374,36.445461273193,36.24938583374,37.833068847656,36.234306335449,41.603080749512,36.234306335449,41.721462249756,44434.670045463
1,8.106922222222,2.344613779321,2.345593719641,8.91979815742,8.328982980391,36.264469146729,36.490711212158,36.24938583374,37.833068847656,36.445461273193,41.48469543457,36.445461273193,41.48469543457,44434.8359786574
2,12.091244444444,2.345727204293,2.346713188034,8.924922631408,8.330543675017,36.24938583374,36.490711212158,36.234306335449,37.893398284912,36.490711212158,41.336711883545,36.47562789917,41.336711883545,44435.0020023611
3,16.076472222222,2.346175035816,2.346633705908,8.927796023926,8.327201803025,36.189056396484,36.385131835938,36.189056396484,37.878318786621,36.490711212158,40.863174438477,36.445461273193,40.863174438477,44435.1680637731
4,20.066197222222,2.346588054729,2.34657588142,8.930418323816,8.324448703469,36.219223022461,36.47562789917,36.204139709473,37.893398284912,36.385131835938,40.87797164917,36.339881896973,40.87797164917,44435.334313125
5,24.057519444444,2.346908467909,2.347045283691,8.932155994159,8.324646510751,36.204139709473,36.47562789917,36.204139709473,37.968814849854,36.47562789917,40.818778991699,36.400215148926,40.818778991699,44435.500628125
6,28.047155555556,2.346307841442,2.346886582233,8.930878521632,8.32245379455,36.234306335449,36.47562789917,36.219223022461,37.878318786621,36.490711212158,40.626403808594,36.430377960205,40.626403808594,44435.6668734722
7,32.037533333333,2.346309054958,2.346236521621,8.931719907949,8.318691251069,36.038227081299,36.370048522949,35.992980957031,37.817985534668,36.47562789917,40.567211151123,36.415294647217,40.567211151123,44435.8331489583
8,36.030202777778,2.346060634691,2.345774239804,8.931445649186,8.315373007062,36.219223022461,36.535957336426,36.189056396484,37.878318786621,36.370048522949,40.537612915039,36.354965209961,40.537612915039,44435.9995204514
9,40.023069444444,2.346231686631,2.346258170359,8.932782026365,8.315466781366,36.219223022461,36.490711212158,36.204139709473,37.848152160645,36.535957336426,40.419231414795,36.445461273193,40.419231414795,44436.1659001968
10,44.014727777778,2.346134506159,2.346164209964,8.932397411397,8.314372364003,36.234306335449,36.551040649414,36.11364364624,37.878318786621,36.505790710449,40.419231414795,36.445461273193,40.419231414795,44436.3322298843
11,48.005052777778,2.345462256809,2.345687547367,8.930132933877,8.312106242089,36.234306335449,36.520874023438,36.219223022461,37.863235473633,36.551040649414,40.315643310547,36.339881896973,40.315643310547,44436.4985033565
12,51.995222222222,2.345027305596,2.344763240169,8.929236123213,8.30791758673,36.24938583374,36.47562789917,36.098560333252,37.908485412598,36.505790710449,40.123268127441,36.415294647217,40.123268127441,44436.6647706829
13,55.985919444444,2.344557359087,2.344373221688,8.927752523466,8.305637244692,36.204139709473,36.445461273193,36.189056396484,37.848152160645,36.47562789917,40.064075469971,36.415294647217,40.093673706055,44436.8310599884
14,59.977863888889,2.344475257496,2.344041005654,8.927827781322,8.304161958428,36.204139709473,36.551040649414,36.189056396484,37.878318786621,36.460544586182,40.064075469971,36.400215148926,40.064075469971,44436.9974012616
15,63.968122222222,2.343644627553,2.343831545485,8.924587921306,8.302663125188,36.189056396484,36.551040649414,36.189056396484,37.908485412598,36.551040649414,39.944648742676,36.445461273193,39.944648742676,44437.1636722917
16,67.961277777778,2.344562157202,2.343477611624,8.92827355648,8.301783231277,36.173973083496,36.520874023438,36.173973083496,37.893398284912,36.551040649414,39.808902740479,36.324802398682,39.808902740479,44437.3300640394
17,71.953583333333,2.344060104863,2.34400493375,8.926431866296,8.303445116849,36.143810272217,36.611373901367,36.143810272217,37.863235473633,36.520874023438,39.808902740479,36.385131835938,39.808902740479,44437.4964203819
18,75.947566666667,2.343978358892,2.343578781906,8.926590522937,8.30163362485,36.204139709473,36.611373901367,36.189056396484,37.757656097412,36.611373901367,39.79381942749,36.445461273193,39.79381942749,44437.6628466088
19,79.942786111111,2.343690654273,2.343094915355,8.925494370122,8.299985644199,36.264469146729,36.641536712646,36.083477020264,37.863235473633,36.611373901367,39.808902740479,36.445461273193,39.808902740479,44437.8293246528
20,83.936169444444,2.343347324161,2.343123776099,8.924313953434,8.299982993385,36.204139709473,36.566123962402,36.189056396484,37.817985534668,36.641536712646,39.65807723999,36.354965209961,39.65807723999,44437.995725625
21,87.928163888889,2.343231985877,2.343138329391,8.923725699895,8.299681056322,36.219223022461,36.551040649414,36.083477020264,37.833068847656,36.566123962402,39.839069366455,36.339881896973,39.839069366455,44438.1620689815
22,91.921755555556,2.343617566101,2.342979330383,8.925451111847,8.29923235122,36.189056396484,36.535957336426,36.053314208984,37.863235473633,36.535957336426,39.823986053467,36.415294647217,39.823986053467,44438.3284788889
23,95.916002777778,2.343492884633,2.343044337631,8.924760159157,8.299449291106,36.24938583374,36.566123962402,36.098560333252,37.863235473633,36.535957336426,39.808902740479,36.415294647217,39.808902740479,44438.4949160995
24,99.910127777778,2.342990706408,2.342806026466,8.922773390396,8.299082330626,36.204139709473,36.551040649414,36.173973083496,37.833068847656,36.566123962402,39.884315490723,36.385131835938,39.884315490723,44438.6613482523
25,103.902780555556,2.34298347787,2.342423298407,8.922875981966,8.297960575383,36.204139709473,36.581207275391,36.204139709473,37.817985534668,36.551040649414,39.854148864746,36.385131835938,39.854148864746,44438.8277190856
26,107.895527777778,2.342638907115,2.342249835542,8.921688170658,8.297195806919,36.264469146729,36.641536712646,36.128723144531,37.7727394104,36.581207275391,39.778736114502,36.445461273193,39.778736114502,44438.9940937963
27,111.886055555556,2.34185278901,2.34176593381,8.918630094036,8.295472406633,36.11364364624,36.520874023438,36.098560333252,37.878318786621,36.641536712646,39.839069366455,36.339881896973,39.839069366455,44439.1603760764
28,115.878686111111,2.342328668311,2.341751567017,8.920301739072,8.295687949784,36.173973083496,36.626453399658,36.173973083496,37.878318786621,36.520874023438,39.92956161499,36.400215148926,39.92956161499,44439.3267460185
29,119.869666666667,2.342046754491,2.341946520519,8.918949367562,8.29646126462,36.158889770508,36.566123962402,36.143810272217,37.817985534668,36.626453399658,39.974811553955,36.354965209961,39.974811553955,44439.4930470486
30,123.860822222222,2.341729371074,2.341397695464,8.917765839432,8.295108226394,36.234306335449,36.47562789917,36.219223022461,37.878318786621,36.566123962402,40.019680023193,36.264469146729,40.034481048584,44439.6593554282
31,127.849480555556,2.341297002874,2.341282178734,8.915998514818,8.294900158732,36.264469146729,36.445461273193,36.068393707275,37.817985534668,36.47562789917,39.974811553955,36.415294647217,40.0048828125,44439.8255598032
32,131.837097222222,2.340881310665,2.340697206751,8.914264944688,8.2930809376,36.234306335449,36.505790710449,35.977897644043,37.7727394104,36.445461273193,39.989894866943,36.415294647217,40.0048828125,44439.9917207755
33,135.824227777778,2.340504722667,2.340076193807,8.912704490958,8.290949179729,36.189056396484,36.581207275391,36.053314208984,37.848152160645,36.505790710449,40.034481048584,36.370048522949,40.034481048584,44440.1578614815
34,139.812991666667,2.340742546392,2.340032790366,8.913555772914,8.290993653011,36.204139709473,36.551040649414,36.189056396484,37.7727394104,36.581207275391,40.0048828125,36.445461273193,40.0048828125,44440.3240702431
35,143.799966666667,2.340393779405,2.340061653654,8.911867625548,8.291759305924,36.204139709473,36.430377960205,36.204139709473,37.833068847656,36.551040649414,40.0048828125,36.204139709473,40.019680023193,44440.4902044676
36,147.785038888889,2.339401158838,2.33946932979,8.907976036104,8.289704537674,36.234306335449,36.430377960205,36.158889770508,37.787822723389,36.430377960205,39.974811553955,36.339881896973,39.974811553955,44440.6562598611
37,151.771322222222,2.339694424947,2.338841223095,8.908928172544,8.287792165858,36.279552459717,36.535957336426,36.083477020264,37.833068847656,36.430377960205,40.034481048584,36.324802398682,40.034481048584,44440.8223648495
